E,MEM 427,Finite Element Methods,X,,,
E,MEM 428,Introduction to Composites I,X,,,
E,MEM 429,Introduction to Composites II,,X,,
E,MEM 430*,Advanced Stress Analysis,,,,
E,MEM 431,Machine Design I,X,,X,
E,MEM 435,Intro Comp Aid Desgn/Mfg,X,,X,
E,MEM 437,Manufacturng Process I,X,,X,
E,MEM 438,Manufacturing Process II,,X,,
E,MEM 440,Thermal Systems Analysis,,X,,X
E,MEM 444,Biofluid Mechanics,,,X,
E,MEM 446,Fundamentals of Plasmas I,,AY,,
E,MEM 447,Fundamentals of Plasmas II,,,AY,
E,MEM 448,Applied Thermal Plasmas,,AY,,
E,MEM 449,Applied Non-Thermal Plasmas,,,AY,
E,MEM 453,Aircrft Flight Dynam & Ctrl I,,,X,
E,MEM 454*,Aircrft Flight Dynam& Ctrl II,,,,
E,MEM 455,Introduction to Robotics,X,,X,
E,MEM 456,Robotics II,,X,,
E,MEM 462,Intro To Engr Mgmt,X,,X,
E,MEM 478*,Computer-Aided Tissue Engr,,,,
E,MEM 491,Senior Design Project I,X,,,
E,MEM 492,Senior Design Project II,,X,,
E,MEM 493,Senior Design Project III,,,X,
G,MET 100,Graphical Communication,,,X,
G,MET 101,Manufacturing Materials,,X,,
G,MET 204,Applied Quality Control,,X,,
G,MET 205,Robotics & Mechatronics,,X,,
G,MET 209,Fluid Power,,X,,
G,MET 213,Applied Mechanics,X,,,
G,MET 301*,Advanced Design Graphics,,,,
G,MET 306*,Zone Technologies,,,,
G,MET 307*,HazMat for Manufacturing,,,,
G,MET 308*,Maritime Manufacturing,,,,
G,MET 310*,Adv Robotics & Mechatronics,,,,
G,MET 316,Computer Numerical Control,X,,,
G,MET 402*,Manufacturing Design with CAD,,,,
G,MET 403*,Three Dimensional Modeling,,,,
G,MET 404*,Digital Instrumentation,,,,
G,MET 407,Manufacturing Processes,,X,,
G,MET 408,MFG Information Management,,,X,
G,MET 409*,Green Manufacturing,,,,
G,MET 411*,Adv Computer Numerical Control,,,,
G,MET 421,Senior Design Project I,X,,,
G,MET 422,Senior Design Project II,,X,,
G,MET 423,Senior Design Project III,,,X,
B,MGMT 260,Intro to Entrepreneurship,X,X,X,X
B,MGMT 363,Dir Study in Entrepreneurship,X,,X,
B,MGMT 364,Technology Management,X,X,X,
B,MGMT 365,Busn Plan for Entrepreneurs,X,X,X,X
B,MGMT 366*,Entrepreneurship Cert Proj,,,,
B,MGMT 450,Strategy & Competitive Advant,X,X,X,X
B,MGMT 451,Management Simulation,X,X,X,X
G,MHT 201*,Kinematics,,,,
G,MHT 205,Thermodynamics I,,X,,
G,MHT 206,Thermodynamics II,,,X,
G,MHT 222,Applied Dynamics I,,X,,
G,MHT 224*,Applied Dynamics II,,,,
G,MHT 226,Measurement Lab,X,,,
G,MHT 301,Fluid Mechanics I,,,X,
G,MHT 314,Thermo and Heat Transfer Lab,,,X,
G,MHT 401,Mechanical Design I,,X,,
G,MHT 405,HVAC,,,,
A,MIP 131,History of the Music Industry,X,,,
A,MIP 133,Computer & Digital Apps I,X,,,
A,MIP 161,Copyrights in the Music Ind,,X,X,
A,MIP 170,Radio Management,,X,,
A,MIP 179,Music Recording I,,X,,
A,MIP 227,Listening Techniques in Music,,X,,
A,MIP 233,Computer & Digital Appl II,,X,,
A,MIP 239,Survey of Modern Pro Tech,,X,,
A,MIP 262,Trademarks & Patents in the MI,,X,X,
A,MIP 263,Media Promotion,,X,,
A,MIP 271,The Recording Industry I,X,,,
A,MIP 272,The Recording Industry II,,,X,
A,MIP 279,Music Recording II,X,X,X,
A,MIP 311,A & R in the Music Industry I,,X,,
A,MIP 312,A & R in the Music Industry II,,,X,
A,MIP 331,Music Venues and Concerts,,X,,
A,MIP 333,Computer & Digital Apps III,,,X,
A,MIP 341,Touring and Booking,,X,,
A,MIP 343,MADKo Concert Promotions,X,X,X,
A,MIP 361,The Publishing Industry,,X,,
A,MIP 363,Legal Issues in the Music Ind,,,X,
A,MIP 374,Entrepreneurship in the MI,,X,,
A,MIP 375,Marketing and Promo in MI,X,,,
A,MIP 377,Digital Label,X,X,X,
A,MIP 379,Music Recording III,X,,,
A,MIP 380,Special Topics in Music Ind,X,X,X,
A,MIP 381,Audio for Video,X,,,
A,MIP 382,Scoring to Picture,,,X,
A,MIP 383,MAD Dragon Studios,X,X,X,
A,MIP 384,Synthesis and Sampling,,X,,
A,MIP 386,Commercial Music Production,,,X,
A,MIP 387,Studio Maintenance & Assisting,,,X,
A,MIP 388,Production Company Management,,,X,
A,MIP 433,Computer & Digital Apps IV,,X,,
A,MIP 440,L&B MAD Dragon,X,X,X,
A,MIP 441,DraKo Booking,,X,,
A,MIP 443,Entertainment Contracts I,,X,,
A,MIP 444,MAD Dragon Records,X,X,X,
A,MIP 445,MAD Dragon Publishing,X,X,X,
A,MIP 453,Entertainment Contracts II,,,X,
A,MIP 462,Global Issues in the Music Ind,X,,,
A,MIP 464,Music Industry Cyberlaw,,,X,
A,MIP 467,Artist Representation,X,,,
A,MIP 468,Music Industry E-Commerce,,X,,
A,MIP 477,Music Production,,X,,
A,MIP 481,Mixing and Mastering,X,,,
A,MIP 482,Recording Session,,,X,
A,MIP 491,Senior Project in Music Ind,X,X,X,
B,MIS 300,Management Information Systems,X,X,X,X
B,MIS 341*,Microcomp Technol for Business,,,,
B,MIS 342,Systems Analysis and Design,X,,X,
B,MIS 343,Dbase Design & Implement,,X,,X
B,MIS 344*,Netwkg Technol For Bus,,,,
B,MIS 345*,Client/Svr Comptg For Bus,,,,
B,MIS 346,MIS Strategy,X,,X,
B,MIS 347,Dom & Global Outsrcing Mgmt,,X,,X
B,MIS 348,VB Database Prog for Busn,X,,X,
B,MIS 359,Information Systems Project,,X,,
B,MKTG 301,Intro Marketing Mgmt,X,X,X,X
B,MKTG 321,Sales Management,X,X,X,X
B,MKTG 322,Adv & Integrated Mktg Comm,X,X,X,X
B,MKTG 324,Mktg Chan & Distrib Sys,X,,,X
B,MKTG 326,Marketing Research,,X,X,
B,MKTG 344,Professional Personal Selling,X,X,X,X
B,MKTG 347,New Product Development,X,X,X,
B,MKTG 348,Services Marketing,X,X,X,X
B,MKTG 351,Mktg For Non-Profit Orgs,,X,,
B,MKTG 352*,Sales Promotion,,,,
B,MKTG 353*,Business-to-Business Marketing,,,,
B,MKTG 355,Interactive Marketing,,X,,X
B,MKTG 356,Consumer Behavior,X,X,X,X
B,MKTG 357,Global Marketing,X,X,X,X
B,MKTG 362,Brand & Reputation Mgmt,,X,X,
B,MKTG 363*,Brand & Reputation Mgmt Proj,,,,
B,MKTG 380,Seminar in Marketing Strategy,X,X,X,
A,MUSC 101,University Chorus,X,X,X,X
A,MUSC 102,Chamber Singers,X,X,X,
A,MUSC 105,Concert Band,X,X,X,X
A,MUSC 106,Guitar Ensembles,X,X,X,X
A,MUSC 107,Jazz Ensembles,X,X,X,X
A,MUSC 109,String Ensembles,X,X,X,
A,MUSC 110,Keyboard Ensembles,X,X,X,
A,MUSC 111,Chamber Music Ensemble,X,X,X,
A,MUSC 112,Fusion Band,X,X,X,
A,MUSC 113,Percussion Ensembles,X,X,X,
A,MUSC 115,Gospel Choir,X,X,X,X
A,MUSC 120,Music Fundamentals,X,X,,
A,MUSC 121,Music Theory I,X,X,X,X
A,MUSC 122,Music Theory II,,X,X,X
A,MUSC 123,Music Theory III,,,,X
A,MUSC 125,Ear Training I,X,X,X,
A,MUSC 126,Ear Training II,,X,X,
A,MUSC 127,Ear Training III,,,X,
A,MUSC 130,Introduction to Music,X,X,X,X
A,MUSC 190,Class Piano I,X,X,X,X
A,MUSC 191,Class Guitar I,X,X,X,X
A,MUSC 192,Class Percussion I,X,,,
A,MUSC 193,Class Voice I,X,,,
A,MUSC 194,Class Bass I,X,X,,
A,MUSC 195,Class Bass II,,,X,
A,MUSC 229,Modern Arranging Techniques,X,X,X,
A,MUSC 231,Music History I,X,,,
A,MUSC 232,Music History II,,X,,
A,MUSC 236,Rock Music Through the Mid-60s,X,,,
A,MUSC 238,Rock Music Since the Mid-60s,,X,X,X
A,MUSC 241,Applied Music,X,X,X,X
A,MUSC 249,Digital Music Composition,X,,,
A,MUSC 252,Music Composition,,,X,
A,MUSC 290,Advanced Class Piano,X,X,X,X
A,MUSC 291,Advanced Class Guitar,,X,X,X
A,MUSC 300,Improvisation,,X,,
A,MUSC 323,Songwriting,,,X,
A,MUSC 331,World Musics,X,X,X,X
A,MUSC 333,Afro-Amer Music USA,,,X,
A,MUSC 336,History of Jazz,X,,,X
A,MUSC 338,American Popular Music,X,,X,
NH,NEUR 410,Neuroscience,,,X,
NH,NFS 100,"Nutrition, Foods, and Health",X,X,X,X
NH,NFS 101,Intro Nutrition & Food,X,X,X,X
NH,NFS 111,Introduction to Dietetics,,,,AY
NH,NFS 200*,Nutr I: Principles Nutrition,,,,
NH,NFS 203*,Nutr II: Nutr In Life Cycle,,,,
NH,NFS 215,Nutritional Chemistry,X,,,
NH,NFS 216*,Nutrition and the Schoolchild,,,,
NH,NFS 217,Nutrient Quality & Composition,X,,,
NH,NFS 220,Normal & Lifespan Nutrition,,X,,X
NH,NFS 230,Intermediate Nutrition,X,,X,
NH,NFS 265,Prof Issues Nutr & Foods,,,X,
NH,NFS 310,Nutrition and Sports,,,X,
NH,NFS 315,Nutrition in Chronic Disease,,,,X
NH,NFS 320,Pediatric Nutrition,,X,,
NH,NFS 325*,Nutrition & Exercise Phys,,,,
NH,NFS 345,Foods Nutr Of World Cultures,,,X,
NH,NFS 365,Nutr Lab: Food/Nutrient Analy,,X,,
NH,NFS 370,Foodservice Systems Mgmt,,,X,
NH,NFS 371*,Institutional Organiz & Admin,,,,
NH,NFS 391,Community Nutrition,X,,,
NH,NFS 415,Adv Nutr I: Macronutrient,X,,,
NH,NFS 416,Adv Nutr II: Micronutr & Ctrl,,X,,
NH,NFS 431,Nutrition Counseling,,X,,
NH,NFS 443,Medical Nutrition Therapy I,X,,,
NH,NFS 444,Medical Nutrition Therapy II,,X,,
NH,NFS 445,Medical Nutrition Therapy III,,,X,
NH,NFS 446,Perspectives World Nutrit,X,,,
NH,NFS 475*,Adv Seminar Dietetcs Prof,,,,
NH,NFS 494,Senior Project I,X,,,
NH,NFS 495,Senior Project II,,X,,
NH,NFS 496,Senior Project III,,,X,
NH,NFS 497,Research,X,X,X,X
NH,NURS 100*,Nursing in Society,,,,
NH,NURS 101*,Ethic Advoc & Prof in Nurs I,,,,
NH,NURS 102,Health Promotion,X,,,
NH,NURS 103,Ethic Advoc & Prof in Nurs II,X,,,
NH,NURS 104,Ethic Advoc & Prof in Nurs III,,X,,
NH,NURS 110,Essen Rel-Based Prof Nurs Prac,X,,X,
NH,NURS 112,Rel-Based Hlth Assess & Promo,X,,X,
NH,NURS 200,Principles of Nursing Practice,X,,X,
NH,NURS 201,Health Assess Across Lifespan,X,,X,
NH,NURS 300,Comprehensive Adult Nursing I,,X,,X
NH,NURS 301,Pharmacology for Nursing I,,X,,X
NH,NURS 303,Women's Health Nursing,X,X,X,X
NH,NURS 304,Nursing of Children,X,X,X,X
NH,NURS 305,Comprehnsv Adult Nursing II,X,X,X,X
NH,NURS 306,Pharmacology for Nursing II,,X,,X
NH,NURS 308,Mental Health Nursing,X,X,X,X
NH,NURS 325,Critical Issues in Nursing,X,X,X,
NH,NURS 330,Research Basis of Nursing,X,X,X,X
NH,NURS 336,Alternatv & Complmt Hlth Intrv,X,,X,
NH,NURS 337,Genetics in Nursing and Health,X,X,X,X
NH,NURS 339,Pathophysiology,X,,X,
NH,NURS 340,Transformational Leadership,,X,,X
NH,NURS 346,Health Assessment,X,X,X,X
NH,NURS 370,Issues in Aging and Longevity,,X,X,X
NH,NURS 375,Nurses Building a Healthy Comm,X,X,X,X
NH,NURS 388,Nursing Case Study I,,X,,X
NH,NURS 400,Ldrshp Mgmt & Entrep in Nurs,,X,,X
NH,NURS 401,Comp Adult Nursing III,X,X,,X
NH,NURS 403,Communty Publ Hlth Nursing,X,X,X,X
NH,NURS 404,Nurs Informatics for BSN Compl,,,,
NH,NURS 450,Contemp Gerontolog Nursing,,X,X,X
NH,NURS 460,Global Health & Policy Issues,,X,,X
NH,NURS 462,"Science, Technology and Health",X,,X,
NH,NURS 464,Sr Concentration in Nursing,,X,,X
NH,NURS 465,Senior Thesis in Nursing,X,X,X,X
NH,NURS 480,Special Topics in Nursing,X,X,X,X
NH,NURS 481,End of Life Care,,X,,X
NH,NURS 482,Cult Dimensions of Nurs Care,X,,X,
NH,NURS 488,Nursing Case Study II,,X,,X
NH,NURS 489,Synthesis of Nursing Knowledge,,X,X,
NH,NURS 490,Sr Project in Nursing,X,,,
NH,NURS 491,Sr Project in Nursing II,,X,,
NH,NURS 492,Sr Seminar in Nursing,X,X,X,X
B,OPM 300,Operations Management,X,X,X,X
B,OPM 315,Service Operations Management,,X,,X
B,OPM 321,Planning and Control of Oper,X,,X,
B,OPM 325,Adv Planning & Cntrl of Oper,,X,,X
B,OPM 341,Supply Chain Management,,,X,
B,OPR 320,Linear Mod for Decision Making,X,,X,
B,OPR 330,Adv Decision Making/Simulation,,X,,
B,ORGB 300,Organizational Behavior,X,X,X,X
B,ORGB 420,Negotiations & Conflict Resol,,X,,
B,ORGB 498,Spec Topics in Org Behavior,AN,AN,AN,AN
AS,PHEV 145,Weather I: Climate & Global,X,X,X,
AS,PHEV 146,Weather II: Analysis/Forecast,X,X,X,
NH,PHGY 325,Physiology,X,X,X,X
NH,PHGY 382,Pathophysiology for Hlth Prof,,,,X
AS,PHIL 101,Intro to Western Philosophy,X,X,X,X
AS,PHIL 102,Intro to Eastern Philosophy,X,,X,
AS,PHIL 105,Critical Reasoning,X,X,X,X
AS,PHIL 107,Phil & Knowledge Organization,X,,,
AS,PHIL 111,Prop (zero-order) Logic,X,X,X,X
AS,PHIL 201,Hist Of Western Philos I,X,,,
AS,PHIL 202,Hist Of Western Philos II,,,X,
AS,PHIL 203,Hist Of Western Philos III,X,,,
AS,PHIL 207,Predicate (first-order) Logic,X,X,X,X
AS,PHIL 210,Philosophy of Sport,,X,,
AS,PHIL 211,Metaphysics,,X,,X
AS,PHIL 221,Epistemology,X,,X,
AS,PHIL 231,Aesthetics,,X,,X
AS,PHIL 241,Social & Political Philos,,X,,
AS,PHIL 251,Ethics,X,X,X,X
AS,PHIL 255,Philosophy of Sex & Love,X,X,X,
AS,PHIL 301,Business Ethics,X,,X,
AS,PHIL 305,Communication Ethics,X,,X,
AS,PHIL 311,Computer Ethics,X,X,X,X
AS,PHIL 315,Engineering Ethics,X,X,X,X
AS,PHIL 317*,Ethics and Design Professions,,,,
AS,PHIL 321,Biomedical Ethics,,X,X,
AS,PHIL 322*,Ethics of Human Enhancement,,,,
AS,PHIL 323,Organizational Ethics,,X,,
AS,PHIL 325,Ethics in Sports Management,,,X,
AS,PHIL 330,Ethical Issues in Crim Justice,,,X,
AS,PHIL 335,Global Ethical Issues,,,X,
AS,PHIL 341,Philosophy of the Environment,,AY,,
AS,PHIL 351,Philosophy of Technology,,AY,,
AS,PHIL 355,Philosophy of Medicine,X,,,
AS,PHIL 361,Philosophy of Science,,X,,X
AS,PHIL 371,Philosophy of Social Sciences,,,AY,
AS,PHIL 381,Philosophy in Literature,,,X,
AS,PHIL 385,Philosophy of Law,X,,,
AS,PHIL 391,Philosophy of Religion,,,X,
AS,PHIL 395,Advanced Topics in Logic,AN,AN,AN,AN
AS,PHIL 421,Seminar in Ancient Philosophy,AY,,,
AS,PHIL 425,Seminar in Medieval Philosophy,,AY,,
AS,PHIL 431,Sem Rationalism & Empiricism,,,AY,
AS,PHIL 461,Seminar in Contemporary Phil,AY,,,
AS,PHIL 465,Seminar in American Philosophy,,AY,,
AS,PHIL 475,Special Problems in Philosophy,AN,AN,AN,AN
AS,PHIL 481,Sem in a Philosophical School,,,AY,
AS,PHIL 485,Seminar in a Major Philosopher,,,AY,
AS,PHIL 497,Senior Essay I: Res & Thesis,AN,,,
AS,PHIL 498,Sen Essay II: Argument Constr,,AN,,
AS,PHIL 499,Senior Essay III: Defense,,,AN,
A,PHTO 110,Photography,X,X,X,X
A,PHTO 115*,Photographic Principles,,,,
A,PHTO 140,Digital Photography I,,,X,
A,PHTO 210,Intermediate Photography,X,X,X,
A,PHTO 231,Color Photography,,,X,
A,PHTO 233,Large Format Photography,X,,,
A,PHTO 234,Studio Photography,,,,X
A,PHTO 236,Photojournalism,,X,,
A,PHTO 240,Digital Photography II,,X,,
A,PHTO 253,Fine Black & White Printing,X,,,
A,PHTO 275,History of Photography I,,X,,
A,PHTO 276,History of Photography II,,,X,
A,PHTO 291,Internship,,X,,
A,PHTO 334,Advanced Studio Photography,X,,X,
A,PHTO 335,Portraiture,,,X,
A,PHTO 350,Photography and Culture,,X,,
A,PHTO 361,Advanced Photography,X,,,X
A,PHTO 392,Junior Project in Photography,,X,X,
A,PHTO 450,Self Promo for Photographers,,X,,
A,PHTO 451,Photography and Business,X,,,
A,PHTO 452,Hist Contemporary Photography,X,,,
A,PHTO 492,Senior Thesis I,X,,,
A,PHTO 493,Senior Thesis II,,X,,
A,PHTO 495,Senior Thesis III,,,X,
AS,PHYS 100,Prep for Engineering Studies,X,X,X,X
AS,PHYS 101,Fundamentals of Physics I,X,X,X,X
AS,PHYS 102,Fundamentals of Physics II,X,X,X,X
AS,PHYS 103,General Physics I,X,,,
AS,PHYS 104,General Physics II,,X,,
AS,PHYS 105,Computational Physics I,,,X,
AS,PHYS 106,The Physics of High Fidelity,,X,,
AS,PHYS 113,Contemporary Physics I,X,,,
AS,PHYS 114,Contemporary Physics II,,X,,
AS,PHYS 115,Contemporary Physics III,,,X,
AS,PHYS 121,Physical Science for Design I,X,,,
AS,PHYS 122,Physical Science for Design II,,X,,
AS,PHYS 131,Survey of the Universe,X,X,X,X
AS,PHYS 135,How Things Work,X,X,X,X
AS,PHYS 137,Issues in Science and Religion,,,X,
AS,PHYS 151,Applied Physics,X,X,X,
AS,PHYS 152,Introductory Physics I,X,,X,
AS,PHYS 153,Introductory Physics II,,X,,X
AS,PHYS 154,Introductory Physics III,X,,X,
AS,PHYS 160,Intro to Scientific Computing,X,,X,
AS,PHYS 181,Astronomy,X,X,X,
AS,PHYS 182,Applied Physics I,X,,,
AS,PHYS 183,Applied Physics II,,X,,
AS,PHYS 184,Applied Physics III,,,X,
AS,PHYS 185,Fundamentals of Phys Lec I,X,X,X,X
AS,PHYS 186,Fundamentals of Phys Lab I,X,,,
AS,PHYS 188,Fundamentals of Phys Lab II,,X,,
AS,PHYS 189,Fundamentals of Phys Lec II,X,X,X,X
AS,PHYS 201,Fundaments of Physics III,X,X,X,X
AS,PHYS 202,Fundamentals of Physics IV,,X,,X
AS,PHYS 217,Thermodynamics,X,,,
AS,PHYS 223,Modern Physics Laboratory,,X,,
AS,PHYS 226,Instrument Scientists I,AY,,,
AS,PHYS 227,Instrument Scientists II,,AY,,
AS,PHYS 231,Introductory Astrophysics,,AY,,
AS,PHYS 232,Observational Astrophysics,AY,,,
AS,PHYS 280,Fundamentals of Phys Lec III,X,X,X,X
AS,PHYS 282,Fundamentals of Phys Lab III,,,X,
AS,PHYS 305,Computational Physics II,,X,,
AS,PHYS 306,Computational Physics Lab I,,AY,,
AS,PHYS 307,Computational Phys Lab II,,AY,,
AS,PHYS 311,Classical Mechanics I,X,,,
AS,PHYS 312,Classical Mechanics II,,X,,
AS,PHYS 317,Statistical Mechanics,,AY,,
AS,PHYS 321,Electromagnetic Fields I,AY,,,
AS,PHYS 322,Electromagnetic Fields II,,AY,,
AS,PHYS 324,Topics in Mathematical Physics,,X,,
AS,PHYS 326,Quantum Mechanics I,AY,,,
AS,PHYS 327,Quantum Mechanics II,,AY,,
AS,PHYS 328,Advanced Laboratory,,AY,,
AS,PHYS 405,Advanced Computational Physics,X,,,
AS,PHYS 408,Physics Seminar,X,X,X,
AS,PHYS 409,Astrophysics Seminar,AN,AN,AN,AN
AS,PHYS 428,Quantum Mechanics III,AY,,,
AS,PHYS 431,Galactic Dynamics,AY,,,
AS,PHYS 432,Cosmology,,AY,,
AS,PHYS 451,Quantum Structure of Materials,X,,,
AS,PHYS 452,Solid State Physics,AY,,,
AS,PHYS 453,Nanoscience,,AY,,
AS,PHYS 461,Biophysics,AY,,,
AS,PHYS 462,Computational Biophysics,,AY,,
AS,PHYS 463,Single Molecule Methods,,,AY,
AS,PHYS 471,Nonlinear Dynamics,,AY,,
AS,PHYS 476,Nuclear and Particle Physics,AY,,,
AS,PHYS 491,Senior Research I,X,,,
AS,PHYS 492,Senior Research II,,X,,
AS,PHYS 493,Senior Research III,,,X,
G,PRMT 110,Intro to Property Management,X,,X,
G,PRMT 210,Rental Prop & Fair Housing Law,,X,X,
G,PRMT 215,Building Systems for PRMT I,,X,,
G,PRMT 216,Building Systems for PRMT II,,X,,
G,PRMT 225,Techn Drawings for Prop Mgrs,,,X,
G,PRMT 310,Property Financing & Valuation,,X,X,
G,PRMT 315*,Property Risk Management,,,,
G,PRMT 320*,Sustainable Property Mgt,,,,
G,PRMT 325,HR Strat Prop Mg,,,X,
G,PRMT 330*,Property Management Technology,,,,
G,PRMT 333*,Social Resp for Prop Mgrs,,,,
G,PRMT 335,Mktg Leas Res Pro,,X,,
G,PRMT 340,Mng Mkt Retl Prop,X,,,
G,PRMT 341,Mng & Mktg Ofc Buildings,,X,,
G,PRMT 342,Mng & Mktg Industrial Prop,,,X,
G,PRMT 345,Mg Mkt Hous Aging,,,X,
G,PRMT 350,Affordable Housing Management,,X,,
G,PRMT 355,Student Housing Management,,,X,
G,PRMT 356,Military Housing Management,,,X,
G,PRMT 360*,Managing & Mkt Commercial Pro,,,,
G,PRMT 363,Commercial Property Fin Rprts,,X,,
G,PRMT 365*,Commercial Property Appraisal,,,,
G,PRMT 491*,Senior Project in Property Mgt,,,,
A,PROD 101,History & Analysis of Prod Des,X,,,
A,PROD 205,Applied Making I,X,,,
A,PROD 210,Applied Making II,X,,,
A,PROD 215*,Design Thinking in PROD,,,,
A,PROD 220,Product Design Form Studio,,X,,
A,PROD 225,Computer Aided Imagining in PD,,,X,
A,PROD 230,Product Design Process Studio,,,X,
A,PROD 235,Applied Design Visualization,X,,,
